LineId,Month,Date,Roche Pharmaceuticals,Level,Component,PID,Apple Innovations,EventId,Epsilon Industries
137,Amara Dutta,113,02:013:11,combo,ftpd,31288,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Amara Dutta 18 02:08:11 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
138,Amara Dutta,113,02:013:12,combo,ftpd,31289,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Amara Dutta 18 02:08:12 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
139,Amara Dutta,113,02:013:12,combo,ftpd,31290,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Amara Dutta 18 02:08:12 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1310,Amara Dutta,113,02:013:12,combo,ftpd,31291,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Amara Dutta 18 02:08:12 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1311,Amara Dutta,113,02:28:10,combo,ftpd,31282,User unknown timed out after 900 seconds at Sat Amara Dutta 18 02:23:10 2005,E117,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1312,Amara Dutta,113,04:012:05,combo,su(pam_unix),31796,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
1313,Amara Dutta,113,04:012:06,combo,su(pam_unix),31796,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
1314,Amara Dutta,113,04:012:06,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
145,Amara Dutta,113,04:12:47,combo,su(pam_unix),32169,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
146,Amara Dutta,113,04:12:48,combo,su(pam_unix),32169,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
147,Amara Dutta,114,04:013:55,combo,su(pam_unix),2197,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
148,Amara Dutta,114,04:013:55,combo,su(pam_unix),2197,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
149,Amara Dutta,114,04:013:57,combo,cups,,cupsd shutdown succeeded,Sigma Technologies Pvt. Ltd.,cupsd shutdown succeeded
1410,Amara Dutta,114,04:014:02,combo,cups,,cupsd startup succeeded,Cognizant Systems,cupsd startup succeeded
1411,Amara Dutta,114,04:014:11,combo,syslogd 1.9.1,,restart.,AbbVie Innovations,restart.
1412,Amara Dutta,114,04:014:11,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
1413,Amara Dutta,114,04:15:113,combo,su(pam_unix),3681,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
1414,Amara Dutta,114,04:15:113,combo,su(pam_unix),3681,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
155,Amara Dutta,25,03:40:514,combo,ftpd,88214,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
156,Amara Dutta,25,03:40:514,combo,ftpd,8829,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
157,Amara Dutta,25,03:40:514,combo,ftpd,8833,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
158,Amara Dutta,25,03:40:514,combo,ftpd,8827,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
159,Amara Dutta,25,03:40:514,combo,ftpd,8838,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
160,Amara Dutta,25,03:40:514,combo,ftpd,8832,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1511,Amara Dutta,25,03:40:514,combo,ftpd,8828,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1512,Amara Dutta,25,03:40:514,combo,ftpd,8830,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1513,Amara Dutta,25,03:40:514,combo,ftpd,8831,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1514,Amara Dutta,25,03:40:514,combo,ftpd,8837,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
165,Amara Dutta,25,03:40:514,combo,ftpd,8835,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
166,Amara Dutta,25,03:40:514,combo,ftpd,8836,connection from 222.33.90.199 () at Mon Amara Dutta 20 03:40:59 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
167,Amara Dutta,25,04:02:59,combo,su(pam_unix),9192,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
168,Amara Dutta,25,04:02:59,combo,su(pam_unix),9192,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
169,Amara Dutta,25,04:02:60,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
170,Amara Dutta,25,04:013:37,combo,su(pam_unix),9563,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
171,Amara Dutta,25,04:013:313,combo,su(pam_unix),9563,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
1612,Amara Dutta,25,04:44:314,combo,snmpd,23113,Received SNMP packet(s) from 67.170.1413.126,Bosch Systems,Received SNMP packet(s) from <*>
1613,Amara Dutta,25,014:20:05,combo,sshd(pam_unix),100310,check pass; user unknown,E212,check pass; user unknown
1614,Amara Dutta,25,014:20:05,combo,sshd(pam_unix),100310,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
175,Amara Dutta,25,014:20:05,combo,sshd(pam_unix),100312,check pass; user unknown,E212,check pass; user unknown
176,Amara Dutta,25,014:20:05,combo,sshd(pam_unix),100312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
177,Amara Dutta,25,014:20:05,combo,sshd(pam_unix),100314,check pass; user unknown,E212,check pass; user unknown
178,Amara Dutta,25,014:20:05,combo,sshd(pam_unix),100314,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
179,Amara Dutta,25,014:20:06,combo,sshd(pam_unix),10046,check pass; user unknown,E212,check pass; user unknown
180,Amara Dutta,25,014:20:06,combo,sshd(pam_unix),10046,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
181,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),10048,check pass; user unknown,E212,check pass; user unknown
182,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),10048,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
1713,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),100410,check pass; user unknown,E212,check pass; user unknown
1714,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),100410,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
185,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),100412,check pass; user unknown,E212,check pass; user unknown
186,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),100412,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
187,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),100414,check pass; user unknown,E212,check pass; user unknown
188,Amara Dutta,25,014:20:07,combo,sshd(pam_unix),100414,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
189,Amara Dutta,25,014:20:08,combo,sshd(pam_unix),10056,check pass; user unknown,E212,check pass; user unknown
190,Amara Dutta,25,014:20:08,combo,sshd(pam_unix),10056,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
191,Amara Dutta,25,014:20:08,combo,sshd(pam_unix),10058,check pass; user unknown,E212,check pass; user unknown
192,Amara Dutta,25,014:20:08,combo,sshd(pam_unix),10058,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh65.166.159.14,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
193,Amara Dutta,26,04:06:512,combo,su(pam_unix),120103,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
1814,Amara Dutta,26,04:06:513,combo,su(pam_unix),120103,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
195,Amara Dutta,26,04:06:514,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
196,Amara Dutta,26,09:13:03,combo,su(pam_unix),133212,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
197,Amara Dutta,26,09:13:09,combo,su(pam_unix),133212,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
198,Amara Dutta,26,013:56:36,combo,sshd(pam_unix),14286,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh217.60.212.66  user=guest,E112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=guest
199,Amara Dutta,26,013:56:36,combo,sshd(pam_unix),142714,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh217.60.212.66  user=guest,E112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=guest
1100,Amara Dutta,26,013:56:36,combo,sshd(pam_unix),14287,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh217.60.212.66  user=guest,E112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=guest
1101,Amara Dutta,26,013:56:36,combo,sshd(pam_unix),14282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh217.60.212.66  user=guest,E112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=guest
1102,Amara Dutta,26,013:56:36,combo,sshd(pam_unix),142713,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh217.60.212.66  user=guest,E112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=guest
1103,Amara Dutta,26,013:56:36,combo,sshd(pam_unix),14285,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh217.60.212.66  user=guest,E112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=guest
1104,Amara Dutta,27,03:112:26,combo,sshd(pam_unix),162012,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
205,Amara Dutta,27,03:112:26,combo,sshd(pam_unix),16256,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
206,Amara Dutta,27,03:112:35,combo,sshd(pam_unix),16260,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
207,Amara Dutta,27,03:112:36,combo,sshd(pam_unix),16262,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
208,Amara Dutta,27,03:112:36,combo,sshd(pam_unix),16263,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
209,Amara Dutta,27,03:112:45,combo,sshd(pam_unix),16266,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2010,Amara Dutta,27,03:112:46,combo,sshd(pam_unix),162113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2011,Amara Dutta,27,03:112:46,combo,sshd(pam_unix),162114,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2012,Amara Dutta,27,03:112:52,combo,sshd(pam_unix),16272,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2013,Amara Dutta,27,03:112:55,combo,sshd(pam_unix),16274,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2014,Amara Dutta,27,03:112:56,combo,sshd(pam_unix),16276,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
215,Amara Dutta,27,03:112:56,combo,sshd(pam_unix),162212,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
216,Amara Dutta,27,03:113:02,combo,sshd(pam_unix),16280,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
217,Amara Dutta,27,03:113:05,combo,sshd(pam_unix),16282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
218,Amara Dutta,27,03:113:06,combo,sshd(pam_unix),16284,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
219,Amara Dutta,27,03:113:06,combo,sshd(pam_unix),16285,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2110,Amara Dutta,27,03:113:10,combo,sshd(pam_unix),162313,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2111,Amara Dutta,27,03:113:12,combo,sshd(pam_unix),16290,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2112,Amara Dutta,27,03:113:15,combo,sshd(pam_unix),16292,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2113,Amara Dutta,27,03:113:16,combo,sshd(pam_unix),16294,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
2114,Amara Dutta,27,03:113:16,combo,sshd(pam_unix),16295,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
225,Amara Dutta,27,03:113:20,combo,sshd(pam_unix),162413,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
226,Amara Dutta,27,03:113:22,combo,sshd(pam_unix),16300,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshn219076184117.netvigator.com  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
227,Amara Dutta,27,04:05:513,combo,su(pam_unix),16713,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
228,Amara Dutta,27,04:05:514,combo,su(pam_unix),16713,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
229,Amara Dutta,27,04:011:00,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
2210,Amara Dutta,27,04:11:47,combo,su(pam_unix),17087,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
2211,Amara Dutta,27,04:11:47,combo,su(pam_unix),17087,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
2212,Amara Dutta,27,04:30:60,combo,sshd(pam_unix),171214,check pass; user unknown,E212,check pass; user unknown
2213,Amara Dutta,27,04:30:60,combo,sshd(pam_unix),171214,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameship-216-69-169-168.ip.secureserver.net,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
2214,Amara Dutta,27,04:30:60,combo,sshd(pam_unix),17175,check pass; user unknown,E212,check pass; user unknown
235,Amara Dutta,27,04:30:60,combo,sshd(pam_unix),17175,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameship-216-69-169-168.ip.secureserver.net,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
236,Amara Dutta,27,04:30:60,combo,sshd(pam_unix),17174,check pass; user unknown,E212,check pass; user unknown
